completed_steps,train_loss,validation_loss,learning_rate,grad_norm
3360,1.84405105561018,,0.00023648240344406962,0.33942087878041194
3380,1.8273529931902885,,0.0002357466167879933,0.3826999243649148
3400,1.8303783014416695,1.8524662792682647,0.00023500792142201445,0.3575481555963216
3420,1.8384580090641975,,0.00023426634771720408,0.3456417753605898
3440,1.850384682416916,,0.00023352192616297467,0.3793940832850898
3460,1.8279551342129707,,0.0002327746873658265,0.3373959518479907
3480,1.8678706362843513,,0.00023202466204808934,0.36529549305791825
3500,1.8466224670410156,,0.00023127188104665917,0.369634348093243
3520,1.797204427421093,,0.00023051637531173061,0.39597834800913007
3540,1.8076189383864403,,0.0002297581759055242,0.37834180670561773
3560,1.829814851284027,,0.0002289973140010093,0.4028214205412229
3580,1.874091476202011,,0.00022823382088062253,0.3719151247471363
3600,1.78539177775383,1.8344504356384277,0.00022746772793498163,0.36349638939138706
3620,1.8333501443266869,,0.0002266990666615947,0.3684101725195707
3640,1.8494927287101746,,0.0002259278686635653,0.353787254258571
3660,1.833248220384121,,0.00022515416564829308,0.36971085148503274
3680,1.7812228724360466,,0.00022437798942617022,0.3566878720960164
3700,1.8220622539520264,,0.00022359937190927345,0.38311471749562936
3720,1.8155846074223518,,0.000222818345110052,0.35006129129088487
3740,1.7940883785486221,,0.00022203494114001157,0.3680893802097073
3760,1.8094006478786469,,0.00022124919220839394,0.371246254490904
3780,1.8214197009801865,,0.00022046113062085273,0.3860507196765387
3800,1.8297733664512634,1.861383754014969,0.00021967078877812522,0.382546008953718
3820,1.8097151070833206,,0.00021887819917470016,0.37102400049964473
3840,1.7954223528504372,,0.00021808339439748184,0.35121554902109015
3860,1.8140315040946007,,0.00021728640712445025,0.3629934512834319
3880,1.8147859424352646,,0.00021648727012331747,0.3554707746558192
3900,1.824486881494522,,0.0002156860162501806,0.3823821253829001
3920,1.8257605955004692,,0.00021488267844817078,0.37066957551132174
3940,1.793862245976925,,0.00021407728974609877,0.33391543842594473
3960,1.7713685482740402,,0.00021326988325709708,0.35563241689346714
3980,1.8349170684814453,,0.0002124604921772584,0.3775523063053137
4000,1.7800748124718666,1.8009880304336547,0.00021164914978427088,0.36537180985942774
